[114]	10	0	0	191,96		191,159		128,96
[115]	10	0	1	64,95		127,64		64,64
[116]	10	0	0	255,160		192,223		255,223
[117]	10	0	0	192,223		255,160		192,160
[118]	11	0	0	63,64		0,127		63,127
[119]	10	0	0	255,96		192,159		255,159
[120]	10	0	0	192,159		255,96		192,96
[121]	11	0	0	63,0		0,63		63,63
[122]	11	0	0	0,63		63,0		0,0
[123]	10	0	0	128,96		191,159		128,159
[124]	10	0	0	191,96		191,159		128,96
[125]	10	0	0	128,96		191,159		128,159
[126]	10	0	0	191,96		191,159		128,96
[127]	10	0	0	128,96		191,159		128,159
[128]	10	0	0	128,96		191,159		128,159
[129]	10	0	0	191,96		191,159		128,96
[130]	10	0	0	128,96		191,159		128,159
[131]	10	0	0	191,96		191,159		128,96
[132]	10	0	0	128,96		191,159		128,159
[133]	10	0	0	191,96		191,159		128,96
[134]	10	0	1	127,64		64,95		127,95
[135]	10	0	1	64,95		127,64		64,64
[136]	10	0	0	255,160		192,223		255,223
[137]	10	0	0	192,223		255,160		192,160
[138]	10	0	0	255,96		192,159		255,159
[139]	10	0	0	192,159		255,96		192,96
[140]	11	0	0	63,64		0,127		63,127
[141]	11	0	0	0,127		63,64		0,64
[142]	11	0	0	63,0		0,63		63,63
[143]	11	0	0	0,63		63,0		0,0
[144]	11	0	0	0,127		63,64		0,64
[145]	9	0	1	127,224		64,255		127,255
[146]	9	0	1	64,255		127,224		64,224
[147]	10	0	1	127,0		64,31		127,31
[148]	10	0	1	64,31		127,0		64,0
[149]	10	0	1	127,32		64,63		127,63
[150]	10	0	1	64,63		127,32		64,32
[151]	10	0	1	127,64		64,95		127,95
[152]	8	0	0	255,255		192,192		192,255
[153]	8	0	0	192,192		255,255		255,192
[154]	9	0	0	63,63		0,0		0,63
[155]	9	0	0	0,0		63,63		63,0
[156]	8	0	0	255,255		192,255		192,192
[157]	8	0	0	192,192		255,192		255,255
[158]	9	0	0	63,63		0,63		0,0
[159]	9	0	0	0,0		63,0		63,63
[160]	10	0	1	127,0		64,31		127,31
[161]	10	0	1	64,31		127,0		64,0
[162]	10	0	0	191,96		191,159		128,96
[163]	9	0	1	127,224		64,255		127,255
[164]	9	0	1	64,255		127,224		64,224
[165]	10	0	1	127,32		64,63		127,63
[166]	10	0	1	64,95		127,64		64,64
[167]	11	0	0	63,0		63,63		0,63
[168]	11	0	0	0,63		0,0		63,0
[169]	11	0	0	63,64		63,127		0,127
[170]	11	0	0	0,127		0,64		63,64
[171]	10	0	0	255,96		192,159		255,159
[172]	10	0	0	192,159		255,96		192,96
[173]	11	0	0	63,0		0,63		63,63
[174]	11	0	0	0,63		63,0		0,0
[175]	10	0	1	64,63		127,32		64,32
[176]	11	0	0	63,0		63,63		0,63
[177]	11	0	0	0,63		0,0		63,0
[178]	11	0	0	63,64		63,127		0,127
[179]	11	0	0	0,127		0,64		63,64
[180]	10	0	0	255,160		192,223		255,223
[181]	10	0	0	192,223		255,160		192,160
[182]	11	0	0	63,64		0,127		63,127
[183]	11	0	0	0,127		63,64		0,64
[184]	10	0	1	127,0		64,31		127,31
[185]	10	0	1	64,31		127,0		64,0
[186]	10	0	1	127,64		64,95		127,95
[187]	10	0	1	64,95		127,64		64,64
[188]	10	0	0	128,96		191,159		128,159
[189]	10	0	0	191,96		191,159		128,96
[190]	10	0	0	191,96		191,159		128,96
[191]	10	0	0	128,96		191,159		128,159
[192]	10	0	0	128,96		191,159		128,159
[193]	10	0	0	191,96		191,159		128,96
[194]	10	0	0	255,160		192,223		255,223
[195]	10	0	0	192,223		255,160		192,160
[196]	11	0	0	63,64		0,127		63,127
[197]	11	0	0	0,127		63,64		0,64
[198]	10	0	0	128,96		191,159		128,159
[199]	10	0	0	191,96		191,159		128,96
[200]	10	0	0	128,96		191,159		128,159
[201]	10	0	0	128,96		191,159		128,159
[202]	10	0	0	191,96		191,159		128,96
[203]	10	0	0	128,96		191,159		128,159
[204]	10	0	0	191,96		191,159		128,96
[205]	9	0	1	127,224		64,255		127,255
[206]	9	0	1	64,255		127,224		64,224
[207]	10	0	0	191,96		191,159		128,96
[208]	10	0	0	128,96		191,159		128,159
[209]	10	0	0	191,96		191,159		128,96
[210]	10	0	0	128,96		191,159		128,159
[211]	10	0	0	191,96		191,159		128,96
[212]	10	0	0	191,96		191,159		128,96
[213]	8	0	0	255,255		192,192		192,255
[214]	8	0	0	192,192		255,255		255,192
[215]	9	0	0	63,63		0,0		0,63
[216]	9	0	0	0,0		63,63		63,0
[217]	8	0	0	255,255		192,255		192,192
[218]	8	0	0	192,192		255,192		255,255
[219]	9	0	0	63,63		0,63		0,0
[220]	9	0	0	0,0		63,0		63,63
[221]	10	0	1	127,32		64,63		127,63
[222]	10	0	1	64,63		127,32		64,32
[223]	10	0	1	127,0		64,31		127,31
[224]	10	0	1	64,31		127,0		64,0
[225]	11	0	0	63,64		63,127		0,127
[226]	11	0	0	0,127		0,64		63,64
[227]	10	0	0	255,160		192,223		255,223
[228]	10	0	0	192,223		255,160		192,160
[229]	11	0	0	63,64		0,127		63,127
[230]	11	0	0	0,127		63,64		0,64
[231]	10	0	1	127,0		64,31		127,31
[232]	10	0	1	64,31		127,0		64,0
[233]	10	0	1	127,64		64,95		127,95
[234]	10	0	1	64,95		127,64		64,64
[235]	11	0	0	63,0		63,63		0,63
[236]	11	0	0	0,63		0,0		63,0
[237]	10	0	0	255,96		192,159		255,159
[238]	10	0	0	192,159		255,96		192,96
[239]	11	0	0	63,64		0,127		63,127
[240]	11	0	0	0,127		63,64		0,64
[241]	10	0	1	127,32		64,63		127,63
[242]	10	0	1	64,63		127,32		64,32
[243]	11	0	0	63,64		63,127		0,127
[244]	11	0	0	0,127		0,64		63,64
[245]	10	0	0	255,160		192,223		255,223
[246]	10	0	0	192,223		255,160		192,160
[247]	11	0	0	63,0		0,63		63,63
[248]	11	0	0	0,63		63,0		0,0
[249]	9	0	1	64,255		64,224		127,224
[250]	9	0	1	127,224		127,255		64,255
[251]	10	0	1	127,0		127,31		64,31
[252]	10	0	1	64,31		64,0		127,0
[253]	10	0	1	127,32		127,63		64,63
[254]	10	0	1	64,95		64,64		127,64
[255]	11	0	0	63,64		63,127		0,127
[256]	11	0	0	0,127		0,64		63,64
[257]	10	0	0	255,160		255,223		192,223
[258]	10	0	0	192,223		192,160		255,160
[259]	11	0	0	63,64		63,127		0,127
[260]	11	0	0	0,127		0,64		63,64
[261]	10	0	0	128,96		191,159		128,159
[262]	10	0	0	191,96		191,159		128,96
[263]	10	0	1	127,0		64,31		127,31
[264]	10	0	1	64,31		127,0		64,0
[265]	10	0	1	127,64		64,95		127,95
[266]	10	0	1	64,95		127,64		64,64
[267]	10	0	0	128,96		191,159		128,159
[268]	10	0	0	191,96		191,159		128,96
[269]	10	0	0	128,96		191,159		128,159
[270]	10	0	0	128,96		191,159		128,159
[271]	10	0	0	191,96		191,159		128,96
[272]	11	0	0	63,0		63,63		0,63
[273]	11	0	0	0,63		0,0		63,0
[274]	10	0	0	255,96		192,159		255,159
[275]	10	0	0	192,159		255,96		192,96
[276]	11	0	0	63,64		0,127		63,127
[277]	11	0	0	0,127		63,64		0,64
[278]	10	0	1	64,64		127,64		64,95
[279]	10	0	0	255,160		255,223		192,223
[280]	10	0	0	192,223		192,160		255,160
[281]	11	0	0	63,64		63,127		0,127
[282]	11	0	0	0,127		0,64		63,64
[283]	11	0	0	0,127		0,64		63,64
[284]	10	0	1	127,63		127,32		64,32
[285]	10	0	1	64,32		64,63		127,63
[286]	10	0	0	255,160		255,223		192,223
[287]	10	0	0	192,223		192,160		255,160
[288]	11	0	0	63,64		63,127		0,127
[289]	11	0	0	0,127		0,64		63,64
[290]	11	0	0	0,127		0,64		63,64
[291]	9	0	0	63,63		0,63		0,0
[292]	9	0	0	0,0		63,0		63,63
[293]	9	0	0	63,63		0,0		0,63
[294]	9	0	0	0,0		63,63		63,0
[295]	10	0	0	255,160		255,223		192,223
[296]	10	0	0	192,223		192,160		255,160
[297]	11	0	0	63,64		63,127		0,127
[298]	8	0	0	255,255		192,255		192,192
[299]	8	0	0	192,192		255,192		255,255
[300]	9	0	0	63,63		0,63		0,0
[301]	9	0	0	0,0		63,0		63,63
[302]	8	0	0	255,255		192,192		192,255
[303]	8	0	0	192,192		255,255		255,192
[304]	9	0	0	63,63		0,0		0,63
[305]	9	0	0	0,0		63,63		63,0
[306]	8	0	0	255,255		192,255		192,192
[307]	8	0	0	192,192		255,192		255,255
[308]	8	0	0	255,255		192,192		192,255
[309]	8	0	0	192,192		255,255		255,192
[310]	10	0	1	127,95		127,64		64,64
[311]	10	0	1	64,64		64,95		127,95
[312]	10	0	1	127,64		127,95		64,64
[313]	10	0	1	127,64		64,95		64,64
[314]	10	0	1	127,95		64,64		127,64
[315]	10	0	1	127,32		127,63		64,63
[316]	10	0	1	64,63		64,32		127,32
[317]	10	0	1	127,64		127,95		64,95
[318]	10	0	1	64,95		64,64		127,64
[319]	10	0	1	64,63		64,32		127,32
[320]	9	0	1	64,255		64,224		127,224
[321]	10	0	1	127,32		127,63		64,63
[322]	10	0	1	127,64		127,95		64,95
[323]	10	0	1	64,95		64,64		127,64
[324]	10	0	0	255,160		255,223		192,223
[325]	10	0	0	192,223		192,160		255,160
[326]	8	0	0	255,255		192,192		192,255
[327]	8	0	0	192,192		255,255		255,192
[328]	8	0	0	255,255		192,255		192,192
[329]	8	0	0	192,192		255,192		255,255
[330]	11	0	0	63,0		63,63		0,63
[331]	10	0	0	255,160		255,223		192,223
[332]	10	0	0	192,223		192,160		255,160
[333]	11	0	0	63,64		63,127		0,127
[334]	11	0	0	0,127		0,64		63,64
[335]	11	0	0	63,64		63,127		0,127
[336]	11	0	0	0,127		0,64		63,64
[337]	9	0	0	63,63		0,0		0,63
[338]	9	0	0	0,0		63,63		63,0
[339]	9	0	0	63,63		0,63		0,0
[340]	9	0	0	0,0		63,0		63,63
[341]	11	0	0	0,63		0,0		63,0
[342]	10	0	0	255,160		255,223		192,223
[343]	10	0	0	192,223		192,160		255,160
[344]	11	0	0	63,64		63,127		0,127
[345]	11	0	0	0,127		0,64		63,64
[346]	10	0	1	127,0		127,31		64,31
[347]	10	0	1	64,31		64,0		127,0
[348]	10	0	1	127,64		127,95		64,95
[349]	10	0	1	64,63		64,32		127,32
[350]	11	0	0	63,0		63,63		0,63
[351]	11	0	0	0,63		0,0		63,0
[352]	10	0	0	255,160		255,223		192,223
[353]	10	0	0	192,223		192,160		255,160
[354]	10	0	0	255,96		255,159		192,159
[355]	10	0	0	192,159		192,96		255,96
[356]	11	0	0	63,64		63,127		0,127
[357]	11	0	0	0,127		0,64		63,64
[358]	9	0	1	127,224		127,255		64,255
[359]	10	0	0	128,96		191,159		128,159
[360]	10	0	0	191,96		191,159		128,96
[361]	10	0	1	127,0		127,31		64,31
[362]	10	0	1	64,31		64,0		127,0
[363]	9	0	1	64,255		64,224		127,224
[364]	10	0	1	127,64		127,95		64,95
[365]	10	0	1	64,95		64,64		127,64
[366]	10	0	1	127,32		127,63		64,63
[367]	10	0	1	64,95		64,64		127,64
[368]	10	0	0	255,160		255,223		192,223
[369]	10	0	0	192,223		192,160		255,160
[370]	11	0	0	63,64		63,127		0,127
[371]	11	0	0	0,127		0,64		63,64
[372]	10	0	1	64,63		64,32		127,32
[373]	11	0	0	63,64		63,127		0,127
[374]	11	0	0	0,127		0,64		63,64
[375]	10	0	0	255,96		255,159		192,159
[376]	10	0	0	192,159		192,96		255,96
[377]	11	0	0	63,0		63,63		0,63
[378]	11	0	0	0,63		0,0		63,0
[379]	10	0	1	127,0		64,31		127,31
[380]	10	0	1	64,31		127,0		64,0
[381]	10	0	1	127,64		64,95		127,95
[382]	10	0	1	64,95		127,64		64,64
[383]	10	0	0	128,96		191,159		128,159
[384]	10	0	0	191,96		191,159		128,96
[385]	11	0	0	63,0		63,63		0,63
[386]	11	0	0	0,63		0,0		63,0
[387]	10	0	0	255,160		192,223		255,223
[388]	10	0	0	192,223		255,160		192,160
[389]	11	0	0	63,64		0,127		63,127
[390]	11	0	0	0,127		63,64		0,64
[391]	9	0	1	127,224		64,255		127,255
[392]	9	0	1	64,255		127,224		64,224
[393]	10	0	1	127,32		64,63		127,63
[394]	10	0	1	64,63		127,32		64,32
[395]	10	0	0	255,160		192,223		255,223
[396]	10	0	0	192,223		255,160		192,160
[397]	11	0	0	63,0		0,63		63,63
[398]	11	0	0	0,63		63,0		0,0
[399]	8	0	0	255,255		192,192		192,255
[400]	8	0	0	192,192		255,255		255,192
[401]	9	0	0	63,63		0,0		0,63
[402]	9	0	0	0,0		63,63		63,0
[403]	8	0	0	255,255		192,255		192,192
[404]	8	0	0	192,192		255,192		255,255
[405]	9	0	0	63,63		0,63		0,0
[406]	9	0	0	0,0		63,0		63,63
[407]	11	0	0	63,64		63,127		0,127
[408]	11	0	0	0,127		0,64		63,64
[409]	10	0	1	127,63		127,32		64,32
[410]	10	0	1	64,32		64,63		127,63
[411]	10	0	1	127,32		127,63		64,63
[412]	10	0	1	64,63		64,32		127,32
[413]	10	0	0	255,160		255,223		192,223
[414]	10	0	0	192,223		192,160		255,160
[415]	11	0	0	63,64		63,127		0,127
[416]	11	0	0	0,127		0,64		63,64
[417]	10	0	0	255,160		255,223		192,223
[418]	10	0	0	192,223		192,160		255,160
[419]	11	0	0	63,64		63,127		0,127
[420]	11	0	0	0,127		0,64		63,64
[421]	10	0	0	255,160		255,223		192,223
[422]	10	0	0	192,223		192,160		255,160
[423]	11	0	0	63,64		63,127		0,127
[424]	11	0	0	0,127		0,64		63,64
[425]	10	0	1	127,95		127,64		64,64
[426]	10	0	1	64,64		64,95		127,95
[427]	10	0	1	64,32		64,63		127,63
[428]	10	0	1	127,64		127,95		64,95
[429]	10	0	1	64,95		64,64		127,64
[430]	10	0	1	127,32		127,63		64,63
[431]	10	0	1	64,63		64,32		127,32
[432]	10	0	0	255,160		255,223		192,223
[433]	10	0	0	192,223		192,160		255,160
[434]	10	0	0	255,160		255,223		192,223
[435]	10	0	0	192,223		192,160		255,160
[436]	11	0	0	63,64		63,127		0,127
[437]	11	0	0	0,127		0,64		63,64
[438]	8	0	0	255,255		192,192		192,255
[439]	8	0	0	192,192		255,255		255,192
[440]	9	0	0	63,63		0,0		0,63
[441]	9	0	0	0,0		63,63		63,0
[442]	8	0	0	255,255		192,255		192,192
[443]	8	0	0	192,192		255,192		255,255
[444]	9	0	0	63,63		0,63		0,0
[445]	9	0	0	0,0		63,0		63,63
[446]	10	0	1	127,63		127,32		64,32
[447]	10	0	1	64,64		64,95		127,95
[448]	10	0	1	127,64		127,95		64,95
[449]	10	0	1	64,95		64,64		127,64
[450]	10	0	0	255,160		255,223		192,223
[451]	10	0	0	192,223		192,160		255,160
[452]	11	0	0	63,64		63,127		0,127
[453]	11	0	0	0,127		0,64		63,64
[454]	11	0	0	63,64		63,127		0,127
[455]	11	0	0	0,127		0,64		63,64
[456]	10	0	0	255,160		255,223		192,223
[457]	10	0	0	192,223		192,160		255,160
[458]	11	0	0	63,64		63,127		0,127
[459]	11	0	0	0,127		0,64		63,64
[460]	10	0	0	255,160		255,223		192,223
[461]	10	0	0	192,223		192,160		255,160
[462]	10	0	0	255,160		255,223		192,223
[463]	10	0	0	192,223		192,160		255,160
[464]	11	0	0	63,64		63,127		0,127
[465]	11	0	0	0,127		0,64		63,64
[466]	11	0	0	63,64		63,127		0,127
[467]	11	0	0	0,127		0,64		63,64
[468]	8	0	0	255,255		192,255		192,192
[469]	8	0	0	192,192		255,192		255,255
[470]	9	0	0	63,63		0,63		0,0
[471]	9	0	0	0,0		63,0		63,63
[472]	8	0	0	255,255		192,192		192,255
[473]	8	0	0	192,192		255,255		255,192
[474]	9	0	0	63,63		0,0		0,63
[475]	9	0	0	0,0		63,63		63,0
[476]	10	0	1	127,95		127,64		64,64
[477]	10	0	1	127,63		127,32		64,32
[478]	10	0	1	64,32		64,63		127,63
[479]	10	0	1	127,32		127,63		64,63
[480]	10	0	1	64,63		64,32		127,32
[481]	10	0	0	255,160		255,223		192,223
[482]	10	0	0	192,223		192,160		255,160
[483]	11	0	0	63,64		63,127		0,127
[484]	11	0	0	0,127		0,64		63,64
[485]	10	0	0	128,96		191,96		128,159
[486]	10	0	0	128,96		191,159		128,159
[487]	10	0	0	191,96		191,159		128,96
[488]	10	0	0	128,96		191,159		128,159
[489]	10	0	0	191,96		191,159		128,96
[490]	10	0	1	127,95		127,64		64,64
[491]	10	0	1	64,64		64,95		127,95
[492]	10	0	1	127,64		127,95		64,95
[493]	10	0	1	64,95		64,64		127,64
[494]	10	0	0	255,160		255,223		192,223
[495]	10	0	0	192,223		192,160		255,160
[496]	11	0	0	63,64		63,127		0,127
[497]	11	0	0	0,127		0,64		63,64
[498]	10	0	0	255,160		255,223		192,223
[499]	10	0	0	192,223		192,160		255,160
[500]	11	0	0	63,64		63,127		0,127
[501]	11	0	0	0,127		0,64		63,64
[502]	12	0	0	191,255		128,255		128,192
[503]	12	0	0	128,192		191,192		191,255
[504]	12	0	0	190,0		190,62		128,62
[505]	12	0	0	128,62		128,0		190,0
[506]	9	0	0	255,0		255,63		192,63
[507]	9	0	0	192,63		192,0		255,0
[508]	14	0	0	159,80		159,111		128,111
[509]	14	0	0	128,111		128,80		159,80
[510]	12	0	0	191,128		191,191		128,191
[511]	12	0	0	128,191		128,128		191,128
[512]	12	0	0	128,128		128,191		191,191
[513]	12	0	0	191,191		191,128		128,128
[514]	12	0	0	191,64		191,126		129,126
[515]	12	0	0	129,126		129,64		191,64
[516]	12	0	0	139,64		139,126		191,126
[517]	12	0	0	191,126		191,64		139,64
[518]	9	0	0	255,0		255,63		192,63
[519]	9	0	0	192,63		192,0		255,0
[520]	9	0	0	255,0		255,63		192,63
[521]	9	0	0	192,63		192,0		255,0
[522]	14	0	0	159,80		159,111		128,111
[523]	14	0	0	128,111		128,80		159,80
[524]	14	0	0	159,80		159,111		128,111
[525]	14	0	0	128,111		128,80		159,80
[526]	12	0	0	191,192		128,192		128,255
[527]	12	0	0	128,255		191,255		191,192
[528]	12	0	0	128,0		128,63		191,63
[529]	12	0	0	191,63		191,0		128,0
[530]	14	0	0	159,80		159,111		128,111
[531]	14	0	0	128,111		128,80		159,80
[532]	9	0	0	255,0		255,63		192,63
[533]	9	0	0	192,63		192,0		255,0
[534]	12	0	0	255,0		255,63		192,63
[535]	12	0	0	192,63		192,0		255,0
[536]	12	0	0	139,64		139,127		191,127
[537]	12	0	0	191,127		191,64		139,64
[538]	14	0	0	159,80		159,111		128,111
[539]	14	0	0	128,111		128,80		159,80
[540]	9	0	0	255,0		255,63		192,63
[541]	9	0	0	192,63		192,0		255,0
[542]	12	0	0	191,192		128,192		128,255
[543]	12	0	0	128,255		191,255		191,192
[544]	12	0	0	128,0		128,63		191,63
[545]	12	0	0	191,63		191,0		128,0
[546]	9	0	0	255,0		255,63		192,63
[547]	9	0	0	192,63		192,0		255,0
[548]	12	0	0	191,255		128,255		128,192
[549]	12	0	0	128,192		191,192		191,255
[550]	12	0	0	128,0		128,63		191,63
[551]	12	0	0	191,63		191,0		128,0
[552]	14	0	0	159,80		159,111		128,111
[553]	14	0	0	128,111		128,80		159,80
[554]	14	0	0	159,80		159,111		128,111
[555]	14	0	0	128,111		128,80		159,80
[556]	9	0	0	255,0		255,63		192,63
[557]	9	0	0	192,63		192,0		255,0
[558]	11	0	1	63,159		0,128		63,128
[559]	11	0	1	0,159		0,128		63,159
[560]	10	0	1	64,255		64,224		127,255
[561]	10	0	1	127,224		127,255		64,255
[562]	9	0	0	191,159		128,96		191,96
[563]	9	0	0	128,159		128,96		191,159
[564]	11	0	0	63,0		0,63		63,63
[565]	11	0	0	0,63		63,0		0,0
[566]	11	0	1	63,159		0,159		63,128
[567]	10	0	0	191,96		128,159		128,96
[568]	10	0	1	127,32		64,63		127,63
[569]	10	0	1	64,63		127,32		64,32
[570]	10	0	0	255,96		192,159		255,159
[571]	10	0	0	192,159		255,96		192,96
[572]	11	0	0	63,0		0,63		63,63
[573]	11	0	0	0,63		63,0		0,0
[574]	10	0	0	255,96		192,159		255,159
[575]	10	0	0	192,159		255,96		192,96
[576]	10	0	0	191,160		191,223		128,223
[577]	10	0	0	128,223		128,160		191,160
[578]	11	0	1	0,159		63,128		63,159
[579]	10	0	1	127,64		64,95		127,95
[580]	10	0	1	64,95		127,64		64,64
[581]	10	0	1	127,32		64,63		127,63
[582]	10	0	1	64,63		127,32		64,32
[583]	10	0	0	255,160		192,223		255,223
[584]	10	0	0	192,223		255,160		192,160
[585]	11	0	0	63,64		0,127		63,127
[586]	11	0	0	0,127		63,64		0,64
[587]	10	0	0	191,160		191,223		128,223
[588]	10	0	0	128,223		128,160		191,160
[589]	11	0	1	63,159		0,128		63,128
[590]	11	0	1	0,159		0,128		63,159
[591]	10	0	0	128,96		191,159		128,159
[592]	10	0	0	191,96		191,159		128,96
[593]	10	0	0	128,96		191,159		128,159
[594]	10	0	0	191,96		191,159		128,96
[595]	10	0	1	64,224		127,255		64,255
[596]	10	0	1	127,224		127,255		64,224
[597]	10	0	1	127,32		64,63		127,63
[598]	10	0	1	64,63		127,32		64,32
[599]	10	0	0	255,96		192,159		255,159
[600]	10	0	0	192,159		255,96		192,96
[601]	11	0	0	63,64		0,127		63,127
[602]	11	0	0	0,127		63,64		0,64
[603]	10	0	0	191,160		191,223		128,223
[604]	10	0	0	128,223		128,160		191,160
[605]	10	0	0	191,160		191,223		128,223
[606]	10	0	0	128,223		128,160		191,160
[607]	11	0	1	0,128		63,159		0,159
[608]	11	0	1	63,159		0,159		63,128
[609]	9	0	0	191,223		128,160		191,160
[610]	9	0	0	128,223		128,160		191,223
[611]	10	0	1	64,255		127,224		127,255
[612]	10	0	1	64,255		64,224		127,255
[613]	9	0	0	191,159		128,96		191,96
[614]	9	0	0	128,159		128,96		191,159
[615]	10	0	1	64,224		127,255		64,255
[616]	10	0	1	127,224		127,255		64,224
[617]	11	0	1	0,128		63,159		0,159
[618]	11	0	1	63,128		63,159		0,128
[619]	9	0	0	191,159		128,96		191,96
[620]	9	0	0	128,159		128,96		191,159
[621]	9	0	0	191,223		128,160		191,160
[622]	9	0	0	128,223		128,160		191,223
[623]	10	0	0	191,160		191,223		128,223
[624]	10	0	0	128,223		128,160		191,160
[625]	10	0	1	127,255		64,224		127,224
[626]	10	0	1	64,255		64,224		127,255
[627]	11	0	1	63,159		0,128		63,128
[628]	11	0	1	0,159		0,128		63,159
[629]	10	0	1	64,255		127,224		127,255
[630]	10	0	1	64,255		64,224		127,255
[631]	11	0	1	63,159		0,159		63,128
[632]	11	0	1	63,159		0,159		0,128
[633]	10	0	1	127,255		64,224		127,224
[634]	10	0	1	64,255		64,224		127,255
[635]	11	0	1	63,159		0,128		63,128
